,GX000-01-10544170,GX000-09-2703409,GX000-10-4524900,GX000-14-10770491,GX000-14-16748010,GX000-14-5445022,GX000-16-0145015,GX000-16-4063715,GX000-21-2440731,GX000-22-12322384
scienc,0.0,0.0,0.7443895114655712,0.0,0.0,0.0,0.5203657926221309,0.0,0.506178386525815,0.0
southern,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scholar,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ucla,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
he,0.0,0.0,0.7443895114655712,0.5170504310324817,0.0,0.0,0.0,0.0,0.0,0.5056397579568978
hold,0.0,0.0,0.5347989713470935,0.0,0.5169292293039914,0.5313190742123842,0.5173994856735468,0.0,0.0,0.0
honor,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
minor,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mathemat,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
econom,0.0,0.0,0.5407315852442619,0.5341008620649634,0.0,0.0,0.0,0.0,0.0,0.5056397579568978
degre,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
illinoi,0.0,0.0,0.5305170080185586,0.5127745614961408,0.529692224018057,0.0,0.0,0.5072755780706497,0.0,0.5042254318794928
chair,0.0,0.0,0.8996492121330617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
workshop,0.0,0.0,1.0328656161774157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
topic,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
confer,0.0,0.0,1.5657312323548314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
former,0.0,0.0,0.5347989713470935,0.5874020675694442,0.0,0.0,0.0,0.0,0.5035189971025151,0.5240915955479879
aip,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
council,0.0,0.0,0.6493132891023379,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
icap,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
presid,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
councilor,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aaai,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recipi,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.535597870249564,0.0,0.0
lew,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allen,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.5497710963674459,0.0,0.0,0.0
excel,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
recogn,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
achiev,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
year,0.0,0.0,0.5610340160371172,0.563872807480704,0.0,0.0,0.0,0.5436534684238984,0.5046289843623656,0.5380288869154346
career,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.5814631704885237,0.5048554207575942,0.0,0.0
medal,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aspen,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mention,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.0,0.0,0.5020594621752716,0.5056397579568978
competit,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
contributor,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
leadership,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
invit,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seminar,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
machin,0.0,0.0,0.9662574141552387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learn,0.0,0.0,0.785121096709833,0.0,0.0,0.0,0.5814631704885237,0.5242771037879707,0.0,0.0
expert,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
numer,0.0,0.0,0.5347989713470935,0.514567011261574,0.0,0.0,0.0,0.5207411087499233,0.0,0.5048183191095976
multin,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corpor,0.0,0.0,0.5407315852442619,0.5170504310324817,0.0,0.0,0.0,0.5534096283335355,0.0,0.0
hi,0.0,0.0,0.6221947557327856,0.0,0.0,0.0,0.0,0.0,0.51235677305163,0.5056397579568978
lie,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
theori,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
affili,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
safe,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.517798935124782,0.0,0.0
autonom,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
melbourn,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
australia,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
juli,0.0,0.0,0.6391958853883742,0.6311031013541664,0.0,0.0,0.0,0.5248893304999079,0.0,0.5867297439727562
keynot,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speaker,0.0,0.0,0.7664328080887078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
challeng,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
washington,0.0,0.0,0.5305170080185586,0.5127745614961408,0.5742305600451425,0.0,0.0,0.5036377890353249,0.0,0.5042254318794928
dc,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
august,0.0,0.0,0.785121096709833,0.5852521551624086,0.0,0.0,0.0,0.0,0.0,0.5958758852672625
select,0.0,0.0,0.5814631704885237,0.0,0.0,0.0,0.0,0.5048554207575942,0.5020594621752716,0.0
recent,0.0,0.0,0.5695979426941871,0.0,0.0,0.0,0.5173994856735468,0.5331857739998773,0.0,0.5048183191095976
sherwood,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rabideau,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
davi,0.0,0.0,0.5407315852442619,0.0,0.0,0.5366584267198357,0.0,0.0,0.0,0.5112795159137956
burl,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
knight,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stough,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roden,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zetocha,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wainwright,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
klupar,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
j,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.0
van,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.0
gaasbeck,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cappelaer,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
oswald,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proceed,0.0,0.0,0.6493132891023379,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
bologna,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itali,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdf,0.0,0.0,0.8483976745721218,0.0,0.0,0.0,0.624427740918615,0.0,0.0,0.0
clearanc,0.0,0.0,1.0328656161774157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stechert,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iter,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proc,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breckenridg,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
co,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
april,0.0,0.0,0.5695979426941871,0.6311031013541664,0.0,0.0,0.0,0.5041482217499846,0.0,0.5915480630823539
postscript,0.0,0.0,0.9662574141552387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mutz,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
effici,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heurist,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hypothesi,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rank,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.5407315852442619,0.5145662622727823,0.0,0.0
journal,0.0,0.0,0.6493132891023379,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
pp,0.0,0.0,0.7488554818372298,0.0,0.0,0.0,0.5497710963674459,0.0,0.0,0.0
willi,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.0
mann,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interact,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.0,0.5048554207575942,0.5020594621752716,0.0
payload,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.0
appear,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.5415308486244913,0.0,0.0
download,0.0,0.0,0.5610340160371172,0.5127745614961408,0.0,0.0,0.5610340160371172,0.5109133671059746,0.0,0.5042254318794928
articl,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
innov,0.0,0.0,0.6998246060665309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iaai,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orlando,0.0,0.0,0.5347989713470935,0.514567011261574,0.5338584586079829,0.0,0.0,0.0,0.0,0.5048183191095976
fl,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
less,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
fisher,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5025165161084664,0.0
lo,0.0,0.0,0.5610340160371172,0.563872807480704,0.529692224018057,0.0,0.5152585040092793,0.0,0.0,0.5084508637589855
mortensen,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greeley,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,0.0,0.0,0.6221947557327856,0.5170504310324817,0.0,0.0,0.0,0.5194216830303765,0.0,0.0
databas,0.0,0.0,0.5695979426941871,0.514567011261574,0.5084646146519958,0.0,0.0,0.5082964434999693,0.0,0.0
discoveri,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.0,0.5075495483253991,0.0
mine,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
newport,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,0.0,0.0,0.5407315852442619,0.5170504310324817,0.0,0.0,0.0,0.0,0.0,0.5056397579568978
decost,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doyl,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stolorz,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
magazin,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
spring,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.599542192734892,0.0,0.0,0.0
scientif,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ieee,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transact,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
pattern,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extend,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
version,0.0,0.0,0.5407315852442619,0.0,0.5198153657945058,0.0,0.0,0.5048554207575942,0.0,0.0
gratch,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adapt,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scale,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
problem,0.0,0.0,0.5347989713470935,0.0,0.0,0.0,0.5521984570206403,0.537333995749862,0.5105569913075453,0.0
vol,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on,0.0,0.0,0.5347989713470935,0.514567011261574,0.0,0.0,0.0,0.5041482217499846,0.0,0.5144549573287928
alloc,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statist,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
second,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.0,0.0,0.506178386525815,0.5056397579568978
san,0.0,0.0,0.5347989713470935,0.5874020675694442,0.6185046051279403,0.0,0.0,0.0,0.0,0.5289099146575854
francisco,0.0,0.0,0.5305170080185586,0.5127745614961408,0.529692224018057,0.0,0.0,0.0,0.5015429947874552,0.5042254318794928
march,0.0,0.0,0.5407315852442619,0.6023025861948903,0.0,0.0,0.0,0.0,0.0,0.5789566113965692
fifth,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
session,0.0,0.0,0.7664328080887078,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aerospac,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world,0.0,0.0,0.5347989713470935,0.514567011261574,0.0,0.0,0.0,0.5082964434999693,0.0,0.5048183191095976
congress,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wailea,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
june,0.0,0.0,0.5347989713470935,0.6019690788310184,0.0,0.0,0.0,0.5041482217499846,0.0,0.5963663821919514
thirteenth,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seattl,0.0,0.0,0.599542192734892,0.0,0.5242129658003791,0.0,0.0,0.0,0.0,0.0
wa,0.0,0.0,0.599542192734892,0.0,0.0,0.0,0.0,0.0,0.0,0.506891382573954
panel,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
boon,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bane,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
panelist,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
complex,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
siggraph,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
angel,0.0,0.0,0.5305170080185586,0.5510982459845633,0.529692224018057,0.0,0.5152585040092793,0.0,0.0,0.5084508637589855
tara,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estlin,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robot,0.0,0.0,0.633216404044354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casper,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
embed,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
esa,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meet,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.524885548183723,0.0,0.0,0.0
onboard,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noordwijk,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
netherland,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
septemb,0.0,0.0,0.5347989713470935,0.6019690788310184,0.0,0.0,0.0,0.5082964434999693,0.0,0.5722747866439636
how,0.0,0.0,0.5407315852442619,0.0,0.0,0.0,0.0,0.5145662622727823,0.506178386525815,0.0
america,0.0,0.0,0.5497710963674459,0.0,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
school,0.0,0.0,0.5347989713470935,0.514567011261574,0.0,0.0,1.126381484247684,0.5041482217499846,0.0,0.0
marina,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
del,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rey,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
januari,0.0,0.0,0.5407315852442619,0.6023025861948903,0.0,0.0,0.0,0.0,0.0,0.5789566113965692
symposium,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stanford,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marc,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fourteenth,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iaa,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edmonton,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alberta,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
footer,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curat,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schaffer,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
www,0.0,0.0,0.566608202022177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doj,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5048554207575942,0.0,0.5056397579568978
crime,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5620224431655865
intellectu,0.0,0.0,0.0,0.562503237298653,0.0,0.0,0.0,0.0,0.0,0.5758052083134946
ccip,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
document,0.0,0.0,0.0,0.514567011261574,0.0,0.0,0.5521984570206403,0.5165928869999387,0.0,0.5096366382191951
rule,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.506891382573954
hialeah,0.0,0.0,0.0,0.562503237298653,0.0,0.0,0.0,0.0,0.0,0.5206741477218622
florida,0.0,0.0,0.0,0.6021964919691265,0.5593844480361141,0.0,0.0,0.5145511561412994,0.5030859895749105,0.5295780231564491
man,0.0,0.0,0.0,1.2331685343967136,0.0,0.0,0.0,0.0,0.52471354610326,0.7650686239741964
sentenc,0.0,0.0,0.0,0.9791914859563402,0.0,0.0,0.0,0.0,0.0,0.7411983900883921
crimin,0.0,0.0,0.0,0.6311031013541664,0.0,0.0,0.5173994856735468,0.5082964434999693,0.0,0.5770931057535611
copyright,0.0,0.0,0.0,0.738706034454744,0.0,0.0,0.5203657926221309,0.0,0.0,1.0132179740776994
infring,0.0,0.0,0.0,0.6666752994630749,0.0,0.0,0.0,0.0,0.0,0.6033707386093109
novemb,0.0,0.0,0.0,0.5833376497315375,0.0,0.0,0.0,0.0,0.0,0.6033707386093109
ashcroft,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.506891382573954
cyber,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5048554207575942,0.0,0.5112795159137956
sweep,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
five,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5097108415151883,0.0,0.5112795159137956
men,0.0,0.0,0.0,0.5833376497315375,0.0,0.0,0.0,0.0,0.0,0.5344569128697703
charg,0.0,0.0,0.0,0.8751094827145977,0.0,0.0,0.0,0.6165300981822591,0.0,0.6691927387069339
hampshir,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
piraci,0.0,0.0,0.0,0.8750194237919184,0.0,0.0,0.0,0.0,0.0,0.6929587120707137
counti,0.0,0.0,0.0,0.5437010337847221,0.5169292293039914,0.0,0.5173994856735468,0.0,0.0,0.5144549573287928
businessman,0.0,0.0,0.0,0.562503237298653,0.0,0.0,0.0,0.0,0.0,0.5344569128697703
found,0.0,0.0,0.0,0.514567011261574,0.0,0.5313190742123842,0.0,0.512444665249954,0.0,0.5048183191095976
guilti,0.0,0.0,0.0,0.9791914859563402,0.0,0.0,0.0,0.0,0.0,0.727415624940484
traffick,0.0,0.0,0.0,0.6364034482598537,0.0,0.0,0.0,0.5048554207575942,0.0,0.6015156432241604
counterfeit,0.0,0.0,0.0,0.7898573275521891,0.0,0.0,0.0,0.538843366060753,0.0,0.7086710444052184
compaq,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
compon,0.0,0.0,0.0,0.5341008620649634,0.0,0.0,0.0,0.5048554207575942,0.0,0.5112795159137956
octob,0.0,0.0,0.0,0.5682017241299269,0.0,0.0,0.5203657926221309,0.0,0.0,0.5620373375258758
deputi,0.0,0.0,0.0,0.5278825031720741,0.0,0.0,0.0,0.0,0.0,0.0
john,0.0,0.0,0.0,0.5170504310324817,0.5198153657945058,0.0,0.0,0.0,0.5576649409076067,0.0
malcom,0.0,0.0,0.0,0.5278825031720741,0.0,0.0,0.0,0.0,0.0,0.0
testimoni,0.0,0.0,0.0,0.5278825031720741,0.0,0.0,0.0,0.0,0.0,0.0
legal,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.5237319134997094,0.0,0.0
file,0.0,0.0,0.0,0.514567011261574,0.5084646146519958,0.0,0.0,0.549778660999816,0.0,0.5048183191095976
over,0.0,0.0,0.0,0.6041720621644218,0.0,0.0,0.0,0.0,0.0,0.5413482954437243
internet,0.0,0.0,0.0,0.738706034454744,0.0,0.0,0.0,0.7136385133341416,0.0,0.6579132227931384
york,0.0,0.0,0.0,0.6364034482598537,0.5792614631780231,0.0,0.0,0.0,0.0,0.5338385477413867
bar,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.5059329783749273,0.0,0.0
music,0.0,0.0,0.0,0.6041720621644218,0.0,0.0,0.0,0.0,0.0,0.5689138257395405
juri,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.5275655302958162
convict,0.0,0.0,0.0,0.562503237298653,0.0,0.0,0.0,0.0,0.0,0.5758052083134946
hacker,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
boca,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.506891382573954
raton,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.506891382573954
violat,0.0,0.0,0.0,0.5682017241299269,0.0,0.0,0.0,0.5194216830303765,0.0,0.5338385477413867
digit,0.0,0.0,0.0,0.5511512930974451,0.0,0.0,0.0,0.5097108415151883,0.0,0.5394783056982846
millenium,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
connecticut,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.506891382573954
plead,0.0,0.0,0.0,0.9583570735234559,0.0,0.0,0.0,0.0,0.0,0.7067414772186218
steal,0.0,0.0,0.0,0.6875547413572989,0.0,0.0,0.0,0.5339879453031589,0.0,0.5112795159137956
trade,0.0,0.0,0.0,0.9791914859563402,0.0,0.0,0.0,0.6839223296227473,0.0,0.0
secret,0.0,0.0,0.0,0.9791914859563402,0.0,0.0,0.0,0.5118659567498547,0.0,0.0
card,0.0,0.0,0.0,0.5437010337847221,0.0,0.0,0.5173994856735468,0.6368913177494939,0.0,0.5626381484247684
gloucest,0.0,0.0,0.0,0.5208344124328843,0.0,0.0,0.0,0.0,0.0,0.506891382573954
jersey,0.0,0.0,0.0,0.5170504310324817,0.5396307315890115,0.0,0.0,0.0,0.0,0.5112795159137956
admit,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5206741477218622
defraud,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5242771037879707,0.0,0.5056397579568978
ebay,0.0,0.0,0.0,0.5341008620649634,0.0,0.0,0.0,0.5339879453031589,0.0,0.5112795159137956
bidder,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5097108415151883,0.0,0.5056397579568978
sterl,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5137827651479081
virginia,0.0,0.0,0.0,0.6041720621644218,0.0,0.0,0.0,0.0,0.0,0.5275655302958162
plea,0.0,0.0,0.0,0.5170504310324817,0.0,0.0,0.0,0.5048554207575942,0.0,0.5169192738706934
sell,0.0,0.0,0.0,0.7216556034222622,0.0,0.0,0.0,0.5242771037879707,0.0,0.6297144330086493
pirat,0.0,0.0,0.0,0.7083441243288436,0.0,0.0,0.0,0.0,0.0,0.6033707386093109
cd,0.0,0.0,0.0,0.5416688248657687,0.0,0.0,0.0,0.0,0.0,0.5275655302958162
onlin,0.0,0.0,0.0,0.5341008620649634,0.0,0.0,0.0,0.6310963604550415,0.0,0.5112795159137956
leader,0.0,0.0,0.0,0.6041720621644218,0.0,0.0,0.0,0.0,0.0,0.5413482954437243
two,0.0,0.0,0.0,0.6023025861948903,0.0,0.0,0.0,0.5242771037879707,0.0,0.556397579568978
resid,0.0,0.0,0.0,0.5291340225231481,0.0,0.656595371061921,0.0,0.5041482217499846,0.0,0.5144549573287928
million,0.0,0.0,0.0,0.6023025861948903,0.0,0.0,0.0,0.5776867321215061,0.0,0.556397579568978
